_id,OBJECTID,GEO_ID,NAME,SCHOOL_LEVEL,SCHOOL_TYPE,BOARD_NAME,SOURCE_ADDRESS,SCHOOL_TYPE_DESC,ADDRESS_POINT_ID,ADDRESS_NUMBER,LINEAR_NAME_FULL,ADDRESS_FULL,POSTAL_CODE,MUNICIPALITY,CITY,PLACE_NAME,GENERAL_USE_CODE,CENTRELINE_ID,LO_NUM,LO_NUM_SUF,HI_NUM,HI_NUM_SUF,LINEAR_NAME_ID,geometry
437,437,7074422,H J ALEXANDER COMMUNITY SCHOOL,None,EP,Toronto District School Board,30 KING ST,English Public,7074422,30,King St,30 King St,M9N 1K9,York,Toronto,H. J. Alexander Community School,102001,7074419,30,None,,None,9748,"{'type': 'Point', 'coordinates': (-1390370.4255815854, 5060191.269918843)}"
438,438,9344971,HARBORD COLLEGIATE INSTITUTE,None,EP,Toronto District School Board,286 HARBORD ST,English Public,9344971,286,Harbord St,286 Harbord St,M6G 1G5,former Toronto,Toronto,Harbord Collegiate Institute,102002,30074125,286,None,,None,3605,"{'type': 'Point', 'coordinates': (-1383031.136246207, 5053356.618776974)}"
439,439,525261,HARRISON PUBLIC SCHOOL,None,EP,Toronto District School Board,81 HARRISON RD,English Public,525261,81,Harrison Rd,81 Harrison Rd,M2L 1V9,North York,Toronto,Harrison Public School,102001,440270,81,None,,None,5792,"{'type': 'Point', 'coordinates': (-1377231.63543637, 5063253.027930193)}"
440,440,66887,HARWOOD PUBLIC SCHOOL,None,EP,Toronto District School Board,50 LEIGH ST,English Public,66887,50,Leigh St,50 Leigh St,M6N 3X3,York,Toronto,Harwood Junior Public School,102001,30098556,50,None,,None,736,"{'type': 'Point', 'coordinates': (-1387770.072068972, 5056381.808980622)}"
441,441,14077730,HAVERGAL COLLEGE SS  ,None,PR,None,1451 AVENUE RD,Private,14077730,1451,Avenue Rd,1451 Avenue Rd,M5N 2H9,former Toronto,Toronto,None,102005,444986,1451,None,,None,2924,"{'type': 'Point', 'coordinates': (-1381252.575370824, 5059912.906881872)}"
442,442,559940,HAWTHORN SCHOOL FOR GIRLS  ,None,PR,None,101 SCARSDALE RD,Private,559940,101,Scarsdale Rd,101 Scarsdale Rd,M3B 2R2,North York,Toronto,None,113001,30084194,101,None,,None,6662,"{'type': 'Point', 'coordinates': (-1375586.9256129398, 5062128.118640644)}"
443,443,30024677,HAWTHORNE TWO BILINGUAL ALTERNATIVE JUNIOR SCHOOL,None,EP,Toronto District School Board,50 ESSEX ST,English Public,30024677,50,Essex St,50 Essex St,M6G 1T3,former Toronto,Toronto,Essex Junior and Senior School Public School,102001,30017326,50,None,,None,3408,"{'type': 'Point', 'coordinates': (-1383480.9023066242, 5054301.597573488)}"
444,444,386802,HEATHER HEIGHTS JUNIOR PUBLIC SCHOOL,None,EP,Toronto District School Board,80 SLAN AVE,English Public,386802,80,Slan Ave,80 Slan Ave,M1G 3B5,Scarborough,Toronto,Heather Heights Junior Public School,102001,107600,80,None,,None,8966,"{'type': 'Point', 'coordinates': (-1363642.253024422, 5061796.029724899)}"
445,445,369701,HENRY HUDSON SENIOR PUBLIC SCHOOL,None,EP,Toronto District School Board,350 ORTON PARK RD,English Public,369701,350,Orton Park Rd,350 Orton Park Rd,M1G 3H4,Scarborough,Toronto,Henry Hudson Junior Public School,102001,107222,350,None,,None,8622,"{'type': 'Point', 'coordinates': (-1363518.713562829, 5062070.331337247)}"
446,446,6321693,HENRY KELSEY SENIOR PUBLIC SCHOOL,None,EP,Toronto District School Board,1200 HUNTINGWOOD DR,English Public,6321693,1200,Huntingwood Dr,1200 Huntingwood Dr,M1S 1K7,Scarborough,Toronto,Henry Kelsey Senior Public School,102001,30002255,1200,None,,None,8150,"{'type': 'Point', 'coordinates': (-1367941.5733921756, 5065734.652462122)}"
447,447,30121806,HERITAGE INTERNATIONAL SCHOOL,None,PR,None,411 GORDON BAKER RD,Private,30121806,411,Gordon Baker Rd,411 Gordon Baker Rd,M2H 2S6,North York,Toronto,None,115001,9246755,411,None,,None,5721,"{'type': 'Point', 'coordinates': (-1373144.1227191053, 5068167.53841163)}"
448,448,9246459,HERITAGE PARK PUBLIC SCHOOL,None,EP,Toronto District School Board,80 OLD FINCH AVE,English Public,9246459,80,Old Finch Ave,80 Old Finch Ave,M1B 5J2,Scarborough,Toronto,Heritage Park Public School,115001,30074026,80,None,,None,10252,"{'type': 'Point', 'coordinates': (-1361706.3290949096, 5066776.678922321)}"
449,449,6350039,HEYDON PARK SECONDARY SCHOOL,None,EP,Toronto District School Board,70 D'ARCY ST,English Public,6350039,70,D'Arcy St,70 D'Arcy St,M5T 1K1,former Toronto,Toronto,Heydon Park Secondary School,102002,6349994,70,None,,None,3262,"{'type': 'Point', 'coordinates': (-1381623.8550989672, 5052233.16037794)}"
450,450,7992305,HIGH PARK ALTERNATIVE JUNIOR SCHOOL,None,EP,Toronto District School Board,265 ANNETTE ST,English Public,7992305,265,Annette St,265 Annette St,M6P 1R3,former Toronto,Toronto,Annette Street Public School,102001,7987734,265,None,,None,2890,"{'type': 'Point', 'coordinates': (-1387754.3287048265, 5054620.956285857)}"
451,451,820461,HIGH PARK GARDENS MONTESSORI,None,PR,None,35 HIGH PARK GDNS,Private,820461,35,High Park Gdns,35 High Park Gdns,M6R 1S8,former Toronto,Toronto,None,102005,1145821,35,None,,None,3662,"{'type': 'Point', 'coordinates': (-1386884.0330260035, 5052869.744947532)}"
452,452,363718,HIGHCASTLE PUBLIC SCHOOL,None,EP,Toronto District School Board,370 MILITARY TRL,English Public,363718,370,Military Trl,370 Military Trl,M1E 4E6,Scarborough,Toronto,Highcastle Public School,102001,106480,370,None,,None,8501,"{'type': 'Point', 'coordinates': (-1363097.3450233813, 5063032.0556424605)}"
453,453,4933017,HIGHER MARKS EDUCATIONAL INSTITUTE,None,PR,None,87 THORNMOUNT DR,Private,4933017,87,Thornmount Dr,87 Thornmount Dr,M1B 5S5,Scarborough,Toronto,None,113001,4933019,87,None,,None,9080,"{'type': 'Point', 'coordinates': (-1361160.622835743, 5064770.630026049)}"
454,454,1020028,HIGHFIELD JUNIOR SCHOOL,None,EP,Toronto District School Board,85 MOUNT OLIVE DR,English Public,1020028,85,Mount Olive Dr,85 Mount Olive Dr,M9V 2C9,Etobicoke,Toronto,Highfield Public School,102001,906730,85,None,,None,2145,"{'type': 'Point', 'coordinates': (-1394639.2891117493, 5066505.663025705)}"
455,455,363876,HIGHLAND CREEK PUBLIC SCHOOL,None,EP,Toronto District School Board,1410 MILITARY TRL,English Public,363876,1410,Military Trl,1410 Military Trl,M1C 1A8,Scarborough,Toronto,Highland Creek Public School,102001,106744,1410,None,,None,8501,"{'type': 'Point', 'coordinates': (-1360450.1101285208, 5061952.55639326)}"
456,456,4812502,HIGHLAND HEIGHTS JUNIOR PUBLIC SCHOOL,None,EP,Toronto District School Board,35 GLENDOWER CRCT,English Public,4812502,35,Glendower Crct,35 Glendower Crct,M1T 2Z3,Scarborough,Toronto,Highland Heights Public School,102001,4812493,35,None,,None,11111,"{'type': 'Point', 'coordinates': (-1369941.0860844098, 5065737.507151623)}"
457,457,4786681,HIGHLAND MIDDLE SCHOOL,None,EP,Toronto District School Board,201 CLIFFWOOD RD,English Public,4786681,201,Cliffwood Rd,201 Cliffwood Rd,M2H 3B5,North York,Toronto,Highland Junior High School,102001,30100875,201,None,,None,5225,"{'type': 'Point', 'coordinates': (-1374019.5408154738, 5068290.6474025715)}"
458,458,2119836,HIGHVIEW PUBLIC SCHOOL,None,EP,Toronto District School Board,22 HIGHVIEW AVE,English Public,2119836,22,Highview Ave,22 Highview Ave,M3M 1C4,North York,Toronto,Highview Public School,102001,14610668,22,None,,None,5835,"{'type': 'Point', 'coordinates': (-1387938.8214968015, 5061872.821445926)}"
459,459,821864,HILLCREST COMMUNITY SCHOOL,None,EP,Toronto District School Board,44 HILTON AVE,English Public,821864,44,Hilton Ave,44 Hilton Ave,M5R 3E6,former Toronto,Toronto,Hillcrest Community School,102001,1140608,44,None,,None,3683,"{'type': 'Point', 'coordinates': (-1382637.4082645315, 5055364.333671192)}"
460,460,542014,HILLMOUNT PUBLIC SCHOOL,None,EP,Toronto District School Board,245 MCNICOLL AVE,English Public,542014,245,McNicoll Ave,245 McNicoll Ave,M2H 2C6,North York,Toronto,Hillmount Public School,102001,436436,245,None,,None,6195,"{'type': 'Point', 'coordinates': (-1373857.966414528, 5067361.897595593)}"
461,461,13497250,HILLSIDE OUTDOOR EDUCATION SCHOOL,None,EP,Toronto District School Board,2259 MEADOWVALE RD,English Public,13497250,2259,Meadowvale Rd,2259 Meadowvale Rd,M1X 1R2,Scarborough,Toronto,None,115001,102945,2259,None,,None,8470,"{'type': 'Point', 'coordinates': (-1359214.400553278, 5066875.1129366215)}"
462,462,1039711,HILLTOP MIDDLE SCHOOL,None,EP,Toronto District School Board,35 TREHORNE DR,English Public,1039711,35,Trehorne Dr,35 Trehorne Dr,M9P 1N8,Etobicoke,Toronto,Hilltop Middle Public School,106007,908943,35,None,,None,2653,"{'type': 'Point', 'coordinates': (-1391788.0892380325, 5059027.920558749)}"
463,463,7324242,HODGSON MIDDLE SCHOOL,None,EP,Toronto District School Board,282 DAVISVILLE AVE,English Public,7324242,282,Davisville Ave,282 Davisville Ave,M4S 1H2,former Toronto,Toronto,Hodgson Middle School,102001,7324227,282,None,,None,3271,"{'type': 'Point', 'coordinates': (-1379485.3893099185, 5057155.459877417)}"
464,464,1027148,HOLLYCREST MIDDLE SCHOOL,None,EP,Toronto District School Board,630 RENFORTH DR,English Public,1027148,630,Renforth Dr,630 Renforth Dr,M9C 2N6,Etobicoke,Toronto,Hollycrest Middle Public School,106007,910965,630,None,,None,2353,"{'type': 'Point', 'coordinates': (-1396780.449482478, 5056384.00259554)}"
465,465,528255,HOLLYWOOD PUBLIC SCHOOL,None,EP,Toronto District School Board,360 HOLLYWOOD AVE,English Public,528255,360,Hollywood Ave,360 Hollywood Ave,M2N 3L4,North York,Toronto,Hollywood Public School,102001,438817,360,None,,None,5854,"{'type': 'Point', 'coordinates': (-1378015.4575270487, 5065023.809744227)}"
466,466,7667021,HOLY ANGELS CATHOLIC ELEMENTARY SCHOOL,None,ES,Toronto Catholic District School Board,65 JUTLAND RD,English Separate,7667021,65,Jutland Rd,65 Jutland Rd,M8Z 2G6,Etobicoke,Toronto,Holy Angels Catholic School,102003,7667011,65,None,,None,1889,"{'type': 'Point', 'coordinates': (-1392346.3107095854, 5051908.650268122)}"
467,467,12551948,HOLY CHILD CATHOLIC ELEMENTARY SCHOOL,None,ES,Toronto Catholic District School Board,850 HUMBERWOOD BLVD,English Separate,12551948,850,Humberwood Blvd,850 Humberwood Blvd,M9W 7A6,Etobicoke,Toronto,Humberwood Park,106007,30003276,850,None,,None,10534,"{'type': 'Point', 'coordinates': (-1397564.7952377715, 5065261.105919382)}"
468,468,6208930,HOLY CROSS CATHOLIC ELEMENTARY SCHOOL,None,ES,Toronto Catholic District School Board,299A DONLANDS AVE,English Separate,6208930,299A,Donlands Ave,299A Donlands Ave,M4J 3R7,East York,Toronto,Holy Cross Catholic Secondary School - Building Grounds,102003,14646499,299,A,,None,109,"{'type': 'Point', 'coordinates': (-1376251.9591188706, 5054983.145546998)}"
469,469,8322307,HOLY FAMILY CATHOLIC ELEMENTARY SCHOOL,None,ES,Toronto Catholic District School Board,141 CLOSE AVE,English Separate,8322307,141,Close Ave,141 Close Ave,M6K 2V6,former Toronto,Toronto,Holy Family Community Centre - Building Grounds,106007,30018006,141,None,,None,3186,"{'type': 'Point', 'coordinates': (-1385341.2191801972, 5051294.558397326)}"
470,470,780044,HOLY NAME CATHOLIC ELEMENTARY SCHOOL,None,ES,Toronto Catholic District School Board,690 CARLAW AVE,English Separate,780044,690,Carlaw Ave,690 Carlaw Ave,M4K 3K9,former Toronto,Toronto,Holy Name Catholic School,102003,1140796,690,None,,None,56,"{'type': 'Point', 'coordinates': (-1377154.8739361607, 5053717.880150477)}"
471,471,75026,HOLY ROSARY CATHOLIC ELEMENTARY SCHOOL,None,ES,Toronto Catholic District School Board,308 TWEEDSMUIR AVE,English Separate,75026,308,Tweedsmuir Ave,308 Tweedsmuir Ave,M5P 2Y1,York,Toronto,Holy Rosary Catholic School,102003,8594,308,None,,None,919,"{'type': 'Point', 'coordinates': (-1382318.2709678486, 5055986.927221525)}"
472,472,6292601,HOLY SPIRIT CATHOLIC ELEMENTARY SCHOOL,None,ES,Toronto Catholic District School Board,3530 SHEPPARD AVE E,English Separate,6292601,3530,Sheppard Ave E,3530 Sheppard Ave E,M1T 3K7,Scarborough,Toronto,Holy Spirit Catholic School,102003,6292597,3530,None,,None,6698,"{'type': 'Point', 'coordinates': (-1370520.7568482307, 5064329.763695621)}"
473,473,14600949,HOLY TRINITY SCHOOL,None,ES,Toronto Catholic District School Board,6 COLONEL SAMUEL SMITH PARK DR,English Separate,14600949,6,Colonel Samuel Smith Park Dr,6 Colonel Samuel Smith Park Dr,M8V 4B7,Etobicoke,Toronto,The Holy Trinity Catholic School,102003,14188125,6,None,,None,15629,"{'type': 'Point', 'coordinates': (-1393232.2078569713, 5048445.985672226)}"
474,474,866713,HORIZON ALTERNATIVE SENIOR SCHOOL,None,EP,Toronto District School Board,570 SHAW ST,English Public,866713,570,Shaw St,570 Shaw St,M6G 3L6,former Toronto,Toronto,Central Commerce Collegiate,102002,1144414,570,None,,None,4388,"{'type': 'Point', 'coordinates': (-1383752.4443525295, 5053153.170421352)}"
475,475,8594462,HOWARD JUNIOR PUBLIC SCHOOL,None,EP,Toronto District School Board,30 MARMADUKE ST,English Public,8594462,30,Marmaduke St,30 Marmaduke St,M6R 1T2,former Toronto,Toronto,Howard Public School,102001,14017434,30,None,,None,3930,"{'type': 'Point', 'coordinates': (-1386418.2147911228, 5052959.027906677)}"
476,476,8408617,HOWLETT ACADEMY  ,None,PR,None,15 MADISON AVE,Private,8408617,15,Madison Ave,15 Madison Ave,M5R 2S2,former Toronto,Toronto,None,115001,30104520,15,None,,None,3896,"{'type': 'Point', 'coordinates': (-1381906.6064600202, 5053853.623450079)}"
477,477,9780024,HUDSON COLLEGE  ,None,PR,None,21 ASCOT AVE,Private,9780024,21,Ascot Ave,21 Ascot Ave,M6E 1E6,former Toronto,Toronto,Hudson School,102005,14015702,21,None,,None,2904,"{'type': 'Point', 'coordinates': (-1384932.1745165866, 5056047.854325656)}"
478,478,1013462,HUMBER COLLEGE - LAKESHORE CAMPUS WEST,None,C,None,3199 LAKE SHORE BLVD W,None,1013462,3199,Lake Shore Blvd W,3199 Lake Shore Blvd W,M8V 1K8,Etobicoke,Toronto,None,102007,914611,3199,None,,None,1962,"{'type': 'Point', 'coordinates': (-1393486.3186395785, 5048471.935825817)}"
479,479,12387605,HUMBER COLLEGE - NORTH CAMPUS  ,None,C,None,205 HUMBER COLLEGE BLVD,None,12387605,205,Humber College Blvd,205 Humber College Blvd,M9W 5L7,Etobicoke,Toronto,Humber College Athletic Centre,102006,20232386,205,None,,None,1827,"{'type': 'Point', 'coordinates': (-1396561.5830500638, 5065026.682665798)}"
480,480,11272401,HUMBER COLLEGE - POWER BOATING AND SAILING ,None,C,None,100 HUMBER BAY PARK RD W,None,11272401,100,Humber Bay Park Rd W,100 Humber Bay Park Rd W,M8V 3X7,Etobicoke,Toronto,Humber Bay Park East,106008,30040668,100,None,,None,10882,"{'type': 'Point', 'coordinates': (-1389675.92126863, 5050055.099620829)}"
481,481,20029617,HUMBER COLLEGE - UNIVERSITY OF GUELPH BUILDING,None,C,None,207 HUMBER COLLEGE BLVD,None,20029617,207,Humber College Blvd,207 Humber College Blvd,None,Etobicoke,Toronto,University of Guelph Campus,102007,20232386,207,None,,None,1827,"{'type': 'Point', 'coordinates': (-1396512.1852274467, 5064898.630162711)}"
482,482,10392311,HUMBER SUMMIT MIDDLE SCHOOL,None,EP,Toronto District School Board,60 PEARLDALE AVE,English Public,10392311,60,Pearldale Ave,60 Pearldale Ave,M9L 2G9,North York,Toronto,Humber Summit Middle School,102001,10392312,60,None,,None,6399,"{'type': 'Point', 'coordinates': (-1392516.670548412, 5066496.211254307)}"
483,483,1006145,HUMBER VALLEY VILLAGE JUNIOR MIDDLE SCHOOL,None,EP,Toronto District School Board,65 HARTFIELD RD,English Public,1006145,65,Hartfield Rd,65 Hartfield Rd,M9A 3E1,Etobicoke,Toronto,Humber Valley Village Public School,102001,910218,65,None,,None,1763,"{'type': 'Point', 'coordinates': (-1391972.9057896691, 5056217.804582796)}"
484,484,74152,HUMBERCREST PUBLIC SCHOOL,None,EP,Toronto District School Board,14 ST MARK'S RD,English Public,74152,14,St Mark's Rd,14 St Mark's Rd,M6S 2H7,York,Toronto,Humbercrest Public School,102001,9485,14,None,,None,894,"{'type': 'Point', 'coordinates': (-1389253.8922491116, 5054902.621525739)}"
485,485,7472009,HUMBERSIDE COLLEGIATE INSTITUTE,None,EP,Toronto District School Board,280 QUEBEC AVE,English Public,7472009,280,Quebec Ave,280 Quebec Ave,M6P 2V3,former Toronto,Toronto,Humberside Collegiate Institute,102002,7471991,280,None,,None,4236,"{'type': 'Point', 'coordinates': (-1387621.2592372384, 5054409.568842127)}"
486,486,10250056,HUMBERSIDE MONTESSORI  ,None,PR,None,121 KENNEDY AVE,Private,10250056,121,Kennedy Ave,121 Kennedy Ave,M6S 2X8,former Toronto,Toronto,None,115001,10250019,121,None,,None,3764,"{'type': 'Point', 'coordinates': (-1388233.1370069277, 5053490.9684378775)}"
487,487,12551948,HUMBERWOOD DOWNS JUNIOR MIDDLE ACADEMY,None,EP,Toronto District School Board,850 HUMBERWOOD BLVD,English Public,12551948,850,Humberwood Blvd,850 Humberwood Blvd,M9W 7A6,Etobicoke,Toronto,Humberwood Park,106007,30003276,850,None,,None,10534,"{'type': 'Point', 'coordinates': (-1397564.7952377715, 5065261.105919382)}"
488,488,55237,HUMEWOOD COMMUNITY SCHOOL,None,EP,Toronto District School Board,15 CHERRYWOOD AVE,English Public,55237,15,Cherrywood Ave,15 Cherrywood Ave,M6C 2X4,York,Toronto,Humewood Community School,102001,8534,15,None,,None,499,"{'type': 'Point', 'coordinates': (-1383396.798961995, 5056468.067484893)}"
489,489,341682,HUNTER'S GLEN JUNIOR PUBLIC SCHOOL,None,EP,Toronto District School Board,16 HAILEYBURY DR,English Public,341682,16,Haileybury Dr,16 Haileybury Dr,M1K 4X5,Scarborough,Toronto,Hunter's Glen Junior Public School,102001,30073938,16,None,,None,8054,"{'type': 'Point', 'coordinates': (-1368129.5819496121, 5059473.346235687)}"
490,490,7974431,HURON STREET JUNIOR PUBLIC SCHOOL,None,EP,Toronto District School Board,541 HURON ST,English Public,7974431,541,Huron St,541 Huron St,M5R 2R6,former Toronto,Toronto,Huron Street Public School,102001,7974421,541,None,,None,3716,"{'type': 'Point', 'coordinates': (-1381802.6739700083, 5054136.966927082)}"
491,491,501943,IMMACULATE CONCEPTION CATHOLIC ELEMENTARY SCHOOL,None,ES,Toronto Catholic District School Board,23 COMAY RD,English Separate,501943,23,Comay Rd,23 Comay Rd,M6M 2K9,North York,Toronto,Immaculate Conception Catholic School,102003,30097795,23,None,,None,520,"{'type': 'Point', 'coordinates': (-1387089.2539160047, 5058759.191140776)}"
492,492,308238,IMMACULATE HEART OF MARY CATHOLIC ELEMENTARY SCHOOL,None,ES,Toronto Catholic District School Board,101 BIRCHMOUNT RD,English Separate,308238,101,Birchmount Rd,101 Birchmount Rd,M1N 3J7,Scarborough,Toronto,Immaculate Heart of Mary,102003,112858,101,None,,None,7365,"{'type': 'Point', 'coordinates': (-1369762.3545963834, 5054011.389772017)}"
493,493,7439371,IMPERIAL COLLEGE OF TORONTO  ,None,PR,None,20 QUEEN ELIZABETH BLVD,Private,7439371,20,Queen Elizabeth Blvd,20 Queen Elizabeth Blvd,M8Z 1L8,Etobicoke,Toronto,None,113001,7439368,20,None,,None,2310,"{'type': 'Point', 'coordinates': (-1391419.6013981001, 5051024.086971613)}"
494,494,824662,INDIAN ROAD CRESCENT JUNIOR PUBLIC SCHOOL,None,EP,Toronto District School Board,285 INDIAN ROAD CRES,English Public,824662,285,Indian Road Cres,285 Indian Road Cres,M6P 2G8,former Toronto,Toronto,Indian Road Crescent Public School,102001,1143611,285,None,,None,3724,"{'type': 'Point', 'coordinates': (-1386692.4072298862, 5054471.475169388)}"
495,495,864474,INGLENOOK COMMUNITY SCHOOL,None,EP,Toronto District School Board,19 SACKVILLE ST,English Public,864474,19,Sackville St,19 Sackville St,M5A 3E1,former Toronto,Toronto,Inglenook Community School,102002,1144788,19,None,,None,4353,"{'type': 'Point', 'coordinates': (-1378816.5311254459, 5051376.159825805)}"
496,496,327534,INGLEWOOD HEIGHTS JUNIOR PUBLIC SCHOOL,None,EP,Toronto District School Board,45 DEMPSTER ST,English Public,327534,45,Dempster St,45 Dempster St,M1T 2T6,Scarborough,Toronto,Inglewood Heights Junior Public School,102001,107178,45,None,,None,7743,"{'type': 'Point', 'coordinates': (-1369740.1073566852, 5063900.3833144605)}"
497,497,9311803,INSIGHT ACADEMY OF CANADA,None,PR,None,1039 MCNICOLL AVE,Private,9311803,1039,McNicoll Ave,1039 McNicoll Ave,M1W 3W6,Scarborough,Toronto,None,115001,9311781,1039,None,,None,6195,"{'type': 'Point', 'coordinates': (-1372396.273338219, 5067530.6116804965)}"
498,498,9345075,INSTITUTE OF CANADIAN EDUCATION,None,PR,None,140 LAROSE AVE,Private,9345075,140,La Rose Ave,140 La Rose Ave,M9P 1B2,Etobicoke,Toronto,None,115001,9345057,140,None,,None,1949,"{'type': 'Point', 'coordinates': (-1391165.9080236861, 5058405.832365981)}"
499,499,347910,IONVIEW PUBLIC SCHOOL,None,EP,Toronto District School Board,90 IONVIEW RD,English Public,347910,90,Ionview Rd,90 Ionview Rd,M1K 2Z9,Scarborough,Toronto,Ionview Public School,102001,110925,90,None,,None,8175,"{'type': 'Point', 'coordinates': (-1369514.599157866, 5058854.974690379)}"
