_id,OBJECTID,GEO_ID,NAME,SCHOOL_LEVEL,SCHOOL_TYPE,BOARD_NAME,SOURCE_ADDRESS,SCHOOL_TYPE_DESC,ADDRESS_POINT_ID,ADDRESS_NUMBER,LINEAR_NAME_FULL,ADDRESS_FULL,POSTAL_CODE,MUNICIPALITY,CITY,PLACE_NAME,GENERAL_USE_CODE,CENTRELINE_ID,LO_NUM,LO_NUM_SUF,HI_NUM,HI_NUM_SUF,LINEAR_NAME_ID,geometry
81,81,338836,BANTING AND BEST PUBLIC SCHOOL,None,EP,Toronto District School Board,380 GOLDHAWK TRL,English Public,338836,380,Goldhawk Trl,380 Goldhawk Trl,M1V 4E7,Scarborough,Toronto,Banting & Best Public School,102001,103029,380,None,,None,7999,"{""coordinates"": [[322508.47613509843, 4854123.10217544]], ""type"": ""MultiPoint""}"
82,82,514037,BAY SCHOOL OF CANADA,None,PR,None,245 FAIRVIEW MALL DR,Private,514037,245,Fairview Mall Dr,245 Fairview Mall Dr,M2J 4T1,North York,Toronto,None,104008,437784,245,None,,None,5548,"{""coordinates"": [[317529.51589670643, 4848874.308223847]], ""type"": ""MultiPoint""}"
83,83,487550,BAYCREST PUBLIC SCHOOL,None,EP,Toronto District School Board,145 BAYCREST AVE,English Public,487550,145,Baycrest Ave,145 Baycrest Ave,M6A 1W4,North York,Toronto,Baycrest Public School,102001,444124,145,None,,None,4905,"{""coordinates"": [[309291.6692242542, 4842961.865463689]], ""type"": ""MultiPoint""}"
84,84,11414990,BAYVIEW GLEN PRIVATE SCHOOL,None,PR,None,85 MOATFIELD DR,Private,11414990,85,Moatfield Dr,85 Moatfield Dr,M3B 3L6,North York,Toronto,None,115001,11415001,85,None,,None,6235,"{""coordinates"": [[316730.9169857286, 4846573.512651712]], ""type"": ""MultiPoint""}"
85,85,7963754,BAYVIEW MIDDLE SCHOOL,None,EP,Toronto District School Board,25 BUNTY LANE,English Public,7963754,25,Bunty Lane,25 Bunty Lane,M2K 1W4,North York,Toronto,Bayview Middle School,102001,7963734,25,None,,None,5064,"{""coordinates"": [[314033.91850771004, 4848483.3953732215]], ""type"": ""MultiPoint""}"
86,86,876040,BEACHES ALTERNATIVE JUNIOR SCHOOL,None,EP,Toronto District School Board,50 SWANWICK AVE,English Public,876040,50,Swanwick Ave,50 Swanwick Ave,M4E 1Z5,former Toronto,Toronto,Kimberly Public School Junior,102001,14016131,50,None,,None,4519,"{""coordinates"": [[320995.46503381326, 4838093.344065865]], ""type"": ""MultiPoint""}"
87,87,7640837,BEACON OF LIGHT PRIVATE ELEMENTARY SCHOOL,None,PR,None,2191 GERRARD ST E,Private,7640837,2191,Gerrard St E,2191 Gerrard St E,M4E 2C6,former Toronto,Toronto,None,100001,7640834,2191,None,,None,3495,"{""coordinates"": [[320858.1380606357, 4838197.490050426]], ""type"": ""MultiPoint""}"
88,88,1019694,BEAUMONDE HEIGHTS JUNIOR MIDDLE SCHOOL,None,EP,Toronto District School Board,70 MONTERREY DR,English Public,1019694,70,Monterrey Dr,70 Monterrey Dr,M9V 1T1,Etobicoke,Toronto,Beaumonde Heights Public School,102001,906829,70,None,,None,2134,"{""coordinates"": [[298779.1781293631, 4844740.3593811]], ""type"": ""MultiPoint""}"
89,89,7792874,BEDFORD PARK PUBLIC SCHOOL,None,EP,Toronto District School Board,81 RANLEIGH AVE,English Public,7792874,81,Ranleigh Ave,81 Ranleigh Ave,M4N 1X2,former Toronto,Toronto,Bedford Park Community Centre - Building Grounds,106007,7792835,81,None,,None,4253,"{""coordinates"": [[312834.22759832506, 4843097.667359528]], ""type"": ""MultiPoint""}"
90,90,9085421,"BEHAVIOUR INNOVATIONS, CHILDREN'S COLLEGE",None,PR,None,618 THE QUEENSWAY,Private,9085421,618,The Queensway,618 The Queensway,M8Y 1K3,Etobicoke,Toronto,None,115001,9085417,618,None,,None,2603,"{""coordinates"": [[305164.84271338646, 4832025.989506804]], ""type"": ""MultiPoint""}"
91,91,11485082,BEHTUNE MEMORIAL SCHOOL,None,PR,None,3000 LAWRENCE AVE E,Private,11485082,3000,Lawrence Ave E,3000 Lawrence Ave E,M1P 2V1,Scarborough,Toronto,None,115001,11485062,3000,None,,None,3828,"{""coordinates"": [[324964.2145152873, 4846179.294532288]], ""type"": ""MultiPoint""}"
92,92,312976,BELLMERE JUNIOR PUBLIC SCHOOL ,None,EP,Toronto District School Board,470 BRIMORTON DR,English Public,312976,470,Brimorton Dr,470 Brimorton Dr,M1H 2E6,Scarborough,Toronto,Bellmere Junior Public School,102001,108018,470,None,,None,7437,"{""coordinates"": [[326122.1823528714, 4848034.161174973]], ""type"": ""MultiPoint""}"
93,93,386802,BEN HEPPNER VOCAL MUSIC ACADEMY,None,EP,Toronto District School Board,80 SLAN AVE,English Public,386802,80,Slan Ave,80 Slan Ave,M1G 3B5,Scarborough,Toronto,Heather Heights Junior Public School,102001,107600,80,None,,None,8966,"{""coordinates"": [[327737.350074618, 4848393.546073304]], ""type"": ""MultiPoint""}"
94,94,307066,BENDALE JUNIOR PUBLIC SCHOOL,None,EP,Toronto District School Board,61 BENSHIRE DR,English Public,307066,61,Benshire Dr,61 Benshire Dr,M1H 1M4,Scarborough,Toronto,Bendale Junior Public School,102001,108929,61,None,,None,7343,"{""coordinates"": [[325341.8164670188, 4846987.15237961]], ""type"": ""MultiPoint""}"
95,95,2945619,BENNINGTON HEIGHTS ELEMENTARY SCHOOL,None,EP,Toronto District School Board,76 BENNINGTON HEIGHTS DR,English Public,2945619,76,Bennington Heights Dr,76 Bennington Heights Dr,M4G 1B1,East York,Toronto,Bennington Heights School,102001,2945649,76,None,,None,30,"{""coordinates"": [[315377.9590612489, 4839344.746970911]], ""type"": ""MultiPoint""}"
96,96,3563886,BERKELEY ACADEMY OF CANADA,None,PR,None,5734 YONGE ST,Private,3563886,5734,Yonge St,5734 Yonge St,M2M 4E7,North York,Toronto,None,104008,3563885,5734,None,,None,4733,"{""coordinates"": [[311492.1719747029, 4849201.587303127]], ""type"": ""MultiPoint""}"
97,97,307348,BERNER TRAIL JUNIOR PUBLIC SCHOOL,None,EP,Toronto District School Board,120 BERNER TRL,English Public,307348,120,Berner Trl,120 Berner Trl,M1B 1B3,Scarborough,Toronto,Berner Trail Junior Public School,106007,104808,120,None,,None,7349,"{""coordinates"": [[327238.6722312455, 4851311.315565524]], ""type"": ""MultiPoint""}"
98,98,17935,BESSBOROUGH DRIVE ELEMENTARY AND MIDDLE SCHOOL,None,EP,Toronto District School Board,211 BESSBOROUGH DR,English Public,17935,211,Bessborough Dr,211 Bessborough Dr,M4G 3K2,East York,Toronto,Bessborough Drive Public School,102001,605,211,None,,None,33,"{""coordinates"": [[315266.2611145086, 4840814.291711357]], ""type"": ""MultiPoint""}"
99,99,535998,BETH JACOB PRIVATE HS  ,None,PR,None,410 LAWRENCE AVE W,Private,535998,410,Lawrence Ave W,410 Lawrence Ave W,M5M 1C2,North York,Toronto,None,102005,444785,410,None,,None,732,"{""coordinates"": [[310943.1099165058, 4842317.525541307]], ""type"": ""MultiPoint""}"
100,100,363593,BETHUNE INTERNATIONAL ACADEMY,None,PR,None,3838 MIDLAND AVE,Private,363593,3838,Midland Ave,3838 Midland Ave,M1V 5K5,Scarborough,Toronto,None,107005,103479,3838,None,,None,8496,"{""coordinates"": [[321311.3673279328, 4853290.435351197]], ""type"": ""MultiPoint""}"
101,101,11485082,BETHUNE MEMORIAL SCHOOL,None,PR,None,3000 LAWRENCE AVE E,Private,11485082,3000,Lawrence Ave E,3000 Lawrence Ave E,M1P 2V1,Scarborough,Toronto,None,115001,11485062,3000,None,,None,3828,"{""coordinates"": [[324964.2145152873, 4846179.294532288]], ""type"": ""MultiPoint""}"
102,102,570175,BEVERLEY HEIGHTS MIDDLE SCHOOL,None,EP,Toronto District School Board,26 TROUTBROOKE DR,English Public,570175,26,Troutbrooke Dr,26 Troutbrooke Dr,M3M 1S5,North York,Toronto,Beverly Heights Middle School,102001,443483,26,None,,None,6946,"{""coordinates"": [[304415.8691056662, 4843673.470446104]], ""type"": ""MultiPoint""}"
103,103,6350055,BEVERLEY SCHOOL,None,EP,Toronto District School Board,64 BALDWIN ST,English Public,6350055,64,Baldwin St,64 Baldwin St,M5T 1L4,former Toronto,Toronto,Beverley Public School,115001,1144586,64,None,,None,2938,"{""coordinates"": [[313212.73035000387, 4835095.60477831]], ""type"": ""MultiPoint""}"
104,104,307817,BEVERLY GLEN JUNIOR PUBLIC SCHOOL,None,EP,Toronto District School Board,85 BEVERLY GLEN BLVD,English Public,307817,85,Beverly Glen Blvd,85 Beverly Glen Blvd,M1W 1W4,Scarborough,Toronto,Beverly Glen Junior Public School,102001,14229540,85,None,,None,7356,"{""coordinates"": [[319037.8136775969, 4850979.773814584]], ""type"": ""MultiPoint""}"
105,105,14615528,BIALIK HEBREW DAY SCHOOL,None,PR,None,2760 BATHURST ST,Private,14615528,2760,Bathurst St,2760 Bathurst St,M6B 3A1,North York,Toronto,None,102005,8985217,2760,None,,None,436,"{""coordinates"": [[310592.61095348455, 4841196.517749013]], ""type"": ""MultiPoint""}"
106,106,343964,BIRCH CLIFF HEIGHTS PUBLIC SCHOOL,None,EP,Toronto District School Board,120 HIGHVIEW AVE,English Public,343964,120,Highview Ave,120 Highview Ave,M1N 2J1,Scarborough,Toronto,Birch Cliff Heights Public School,102001,112688,120,None,,None,9828,"{""coordinates"": [[324158.7625204504, 4840226.06661237]], ""type"": ""MultiPoint""}"
107,107,351953,BIRCH CLIFF PUBLIC SCHOOL,None,EP,Toronto District School Board,1650 KINGSTON RD,English Public,351953,1650,Kingston Rd,1650 Kingston Rd,M1N 1S2,Scarborough,Toronto,Birch Cliff Public School,102001,113039,1650,None,,None,3786,"{""coordinates"": [[323698.22057726886, 4839141.264816586]], ""type"": ""MultiPoint""}"
108,108,7156751,BIRCHAS SHMUEL PRIVATE SCHOOL,None,PR,None,465 PATRICIA AVE,Private,7156751,465,Patricia Ave,465 Patricia Ave,M2R 2N1,North York,Toronto,Synagogue,109001,30115595,465,None,,None,6386,"{""coordinates"": [[309306.7523654196, 4849347.7993265055]], ""type"": ""MultiPoint""}"
109,109,325504,BIRCHMOUNT PARK COLLEGIATE INSTITUTE,None,EP,Toronto District School Board,3663 DANFORTH AVE,English Public,325504,3663,Danforth Ave,3663 Danforth Ave,M1N 2G2,Scarborough,Toronto,Birchmount Park Collegiate Institute,102002,112815,3663,None,,None,86,"{""coordinates"": [[324189.2325047873, 4839783.0626907125]], ""type"": ""MultiPoint""}"
110,110,10142921,BISHOP ALLEN ACADEMY,None,ES,Toronto Catholic District School Board,721 ROYAL YORK RD,English Separate,10142921,721,Royal York Rd,721 Royal York Rd,M8Y 2T3,Etobicoke,Toronto,Bishop Allen Academy,102004,10142922,721,None,,None,2413,"{""coordinates"": [[304440.01285779104, 4832719.877398977]], ""type"": ""MultiPoint""}"
111,111,30024946,BISHOP MACDONELL CATHOLIC ELEMENTARY SCHOOL,None,ES,Toronto Catholic District School Board,20 BRUNEL CRT,English Separate,30024946,20,Brunel Crt,20 Brunel Crt,M5V 0R5,former Toronto,Toronto,None,114001,20035049,20,None,,None,18312,"{""coordinates"": [[313312.4882913253, 4833283.957099601]], ""type"": ""MultiPoint""}"
112,112,9638444,BISHOP MARROCCO THOMAS MERTON CATHOLIC SECONDARY SCHOOL,None,ES,Toronto Catholic District School Board,1515 BLOOR ST W,English Separate,9638444,1515,Bloor St W,1515 Bloor St W,M6P 1A3,former Toronto,Toronto,Bishop Marrocco/Thomas Merton Catholic School,102004,9638443,1515,None,,None,458,"{""coordinates"": [[308687.4661551988, 4835101.734879021]], ""type"": ""MultiPoint""}"
113,113,834715,BISHOP STRACHAN   ,None,PR,None,298 LONSDALE RD,Private,834715,298,Lonsdale Rd,298 Lonsdale Rd,M4V 1X2,former Toronto,Toronto,None,102005,1139289,298,None,,None,3870,"{""coordinates"": [[312109.9526328687, 4838935.956117864]], ""type"": ""MultiPoint""}"
114,114,490154,BLACKSMITH PUBLIC SCHOOL ,None,EP,Toronto District School Board,45 BLACKSMITH CRES,English Public,490154,45,Blacksmith Cres,45 Blacksmith Cres,M3N 1V5,North York,Toronto,Blacksmith Elementary School - Building Grounds,102001,30092674,45,None,,None,4965,"{""coordinates"": [[302641.84951466165, 4847910.949731385]], ""type"": ""MultiPoint""}"
115,115,774626,BLAKE STREET JUNIOR PUBLIC SCHOOL,None,EP,Toronto District School Board,21 BOULTBEE AVE,English Public,774626,21,Boultbee Ave,21 Boultbee Ave,M4J 1A7,former Toronto,Toronto,Blake Street Public School,102001,1141613,21,None,,None,3038,"{""coordinates"": [[317825.3635700315, 4836885.079354101]], ""type"": ""MultiPoint""}"
116,116,309574,BLANTYRE PUBLIC SCHOOL,None,EP,Toronto District School Board,290 BLANTYRE AVE,English Public,309574,290,Blantyre Ave,290 Blantyre Ave,M1N 2S4,Scarborough,Toronto,Blantyre Public School,102001,113172,290,None,,None,7377,"{""coordinates"": [[322225.3368214764, 4838371.964987846]], ""type"": ""MultiPoint""}"
117,117,490361,BLAYDON PUBLIC SCHOOL,None,EP,Toronto District School Board,25 BLAYDON AVE,English Public,490361,25,Blaydon Ave,25 Blaydon Ave,M3M 2C9,North York,Toronto,Blaydon Public School,102001,30085278,25,None,,None,4974,"{""coordinates"": [[305907.3838467559, 4843932.696366653]], ""type"": ""MultiPoint""}"
118,118,2250071,BLESSED MARGHERITA OF CITTA DI CASTELLO CATHOLIC ELEMENTARY SCHOOL,None,ES,Toronto Catholic District School Board,108 SPENVALLEY DR,English Separate,2250071,108,Spenvalley Dr,108 Spenvalley Dr,M3L 1Z5,North York,Toronto,Blessed Margherita Of Citta Di Castello Catholic School,102003,30092921,108,None,,None,6763,"{""coordinates"": [[304162.84617692156, 4844856.426241104]], ""type"": ""MultiPoint""}"
119,119,30012333,BLESSED PIER GIORGIO FRASSATI CATHOLIC ELEMENTARY SCHOOL,None,ES,Toronto Catholic District School Board,8 SEASONS DR,English Separate,30012333,8,Seasons Dr,8 Seasons Dr,M1X 1X4,Scarborough,Toronto,Blessed Pier Giorgio Frassati Catholic School,102004,30062578,8,None,,None,16909,"{""coordinates"": [[326295.3764721745, 4854467.974026044]], ""type"": ""MultiPoint""}"
120,120,6709986,BLESSED POPE PAUL VI CATHOLIC ELEMENTARY SCHOOL,None,ES,Toronto Catholic District School Board,270 LAUGHTON AVE,English Separate,6709986,270,Laughton Ave,270 Laughton Ave,M6N 2X8,former Toronto,Toronto,St Paul VI Catholic School,102003,6709987,270,None,,None,3823,"{""coordinates"": [[308203.6632864031, 4837118.401529956]], ""type"": ""MultiPoint""}"
121,121,7763002,BLESSED SACRAMENT CATHOLIC ELEMENTARY SCHOOL,None,ES,Toronto Catholic District School Board,24 BEDFORD PARK AVE,English Separate,7763002,24,Bedford Park Ave,24 Bedford Park Ave,M5M 1H9,former Toronto,Toronto,Blessed Sacrament Catholic School,102003,14036649,24,None,,None,2976,"{""coordinates"": [[312534.63965071907, 4843062.135372648]], ""type"": ""MultiPoint""}"
122,122,9602629,BLESSED TRINITY CATHOLIC ELEMENTARY SCHOOL,None,ES,Toronto Catholic District School Board,3205 BAYVIEW AVE,English Separate,9602629,3205,Bayview Ave,3205 Bayview Ave,M2K 1G3,North York,Toronto,Blessed Trinity Catholic School,115001,9531471,3205,None,,None,24,"{""coordinates"": [[313506.5946280803, 4849664.23817511]], ""type"": ""MultiPoint""}"
123,123,306063,BLISS CARMAN SENIOR PUBLIC SCHOOL,None,EP,Toronto District School Board,10 BELLAMY RD S,English Public,306063,10,Bellamy Rd S,10 Bellamy Rd S,M1M 3N8,Scarborough,Toronto,Bliss Carman Senior Public School,102001,14245815,10,None,,None,7314,"{""coordinates"": [[326905.0671122098, 4843668.318934707]], ""type"": ""MultiPoint""}"
124,124,6710176,BLOOR COLLEGIATE INSTITUTE,None,EP,Toronto District School Board,1141 BLOOR ST W,English Public,6710176,1141,Bloor St W,1141 Bloor St W,M6H 1M9,former Toronto,Toronto,Bloor Collegiate Institute,102002,6710177,1141,None,,None,458,"{""coordinates"": [[309897.9559483339, 4835478.965784536]], ""type"": ""MultiPoint""}"
125,125,8432037,BLOORDALE MIDDLE SCHOOL,None,EP,Toronto District School Board,10 TOLEDO RD,English Public,8432037,10,Toledo Rd,10 Toledo Rd,M9C 2H3,Etobicoke,Toronto,Bloordale Middle Public School,106007,30009321,10,None,,None,2640,"{""coordinates"": [[298995.42883808166, 4833246.494425124]], ""type"": ""MultiPoint""}"
126,126,8731366,BLOORLEA MIDDLE SCHOOL,None,EP,Toronto District School Board,4050 BLOOR ST W,English Public,8731366,4050,Bloor St W,4050 Bloor St W,M9B 1M5,Etobicoke,Toronto,Bloorlea Middle Public School,102001,8731343,4050,None,,None,458,"{""coordinates"": [[300308.1076009007, 4833079.653426056]], ""type"": ""MultiPoint""}"
127,127,30054504,BLUE GENE EDUCATION,None,PR,None,11A GLEN WATFORD DR,Private,30054504,11A,Glen Watford Dr,11A Glen Watford Dr,M1S 2B8,Scarborough,Toronto,None,115001,7009470,11,A,,None,7984,"{""coordinates"": [[322859.39296946826, 4849658.639961498]], ""type"": ""MultiPoint""}"
128,128,13494887,BLYTH ACADEMY SCHOOL - DOWNSVIEW PARK,None,PR,None,75 CARL HALL RD,Private,13494887,75,Carl Hall Rd,75 Carl Hall Rd,M3K 2B9,North York,Toronto,None,110001,30110452,75,None,,None,11506,"{""coordinates"": [[306805.85271780664, 4845294.558104038]], ""type"": ""MultiPoint""}"
129,129,8265336,BLYTH ACADEMY SCHOOL - ETOBICOKE,None,PR,None,2489 BLOOR ST W,Private,8265336,2489,Bloor St W,2489 Bloor St W,M6S 1R6,former Toronto,Toronto,None,115001,8265335,2489,None,,None,458,"{""coordinates"": [[305885.7896331569, 4834186.832104908]], ""type"": ""MultiPoint""}"
130,130,8566068,BLYTH ACADEMY SCHOOL - LAWRENCE ,None,PR,None,2660 YONGE ST,Private,8566068,2660,Yonge St,2660 Yonge St,M4P 2J5,former Toronto,Toronto,None,115001,8566053,2660,None,,None,4733,"{""coordinates"": [[312810.5195728841, 4841788.354593419]], ""type"": ""MultiPoint""}"
131,131,13502901,BLYTH ACADEMY SCHOOL - YORKVILLE,None,PR,None,85 ST NICHOLAS ST,Private,13502901,85,St Nicholas St,85 St Nicholas St,M4Y 1W8,former Toronto,Toronto,None,115001,7754192,85,None,,None,4468,"{""coordinates"": [[313935.8702528159, 4836486.268513688]], ""type"": ""MultiPoint""}"
132,132,7754014,BLYTHWOOD JUNIOR PUBLIC SCHOOL,None,EP,Toronto District School Board,2 STRATHGOWAN CRES,English Public,7754014,2,Strathgowan Cres,2 Strathgowan Cres,M4N 2Z5,former Toronto,Toronto,Blythwood Junior Public School,102001,7754013,2,None,,None,4499,"{""coordinates"": [[313703.28042420495, 4842224.804495387]], ""type"": ""MultiPoint""}"
133,133,20138696,BNEI AKIVA SCHOOL - ULPANAT OROT FOR GIRLS  ,None,PR,None,45 CANYON AVE,Private,20138696,45,Canyon Ave,45 Canyon Ave,M3H 3S4,North York,Toronto,None,102005,7094705,45,None,,None,5112,"{""coordinates"": [[309775.41821750917, 4846474.211827284]], ""type"": ""MultiPoint""}"
134,134,9011164,BNOS BAIS YAAKOV SCHOOL FOR GIRLS  ,None,PR,None,2949 BATHURST ST,Private,9011164,2949,Bathurst St,2949 Bathurst St,M6B 3B2,North York,Toronto,None,115001,9011161,2949,None,,None,436,"{""coordinates"": [[310535.84997814463, 4841843.395634979]], ""type"": ""MultiPoint""}"
135,135,13973547,BNOS CHAYA,None,PR,None,4116 BATHURST ST,Private,13973547,4116,Bathurst St,4116 Bathurst St,M3H 3P2,North York,Toronto,None,115001,30093417,4116,None,,None,436,"{""coordinates"": [[309907.4861645202, 4845163.108057748]], ""type"": ""MultiPoint""}"
136,136,826229,BON BERGER CATHOLIC ELEMENTARY SCHOOL,None,FS,Conseil scolaire de district catholique Centre-Sud,343 JONES AVE,French Separate,826229,343,Jones Ave,343 Jones Ave,M4J 3G4,former Toronto,Toronto,St. William,102003,1141641,343,None,,None,3752,"{""coordinates"": [[317974.83354536875, 4836969.545335607]], ""type"": ""MultiPoint""}"
137,137,308612,BOND ACADEMY SCHOOL,None,PR,None,1500 BIRCHMOUNT RD,Private,308612,1500,Birchmount Rd,1500 Birchmount Rd,M1P 2G5,Scarborough,Toronto,None,113001,109545,1500,None,,None,7365,"{""coordinates"": [[321685.49710025324, 4846305.433585691]], ""type"": ""MultiPoint""}"
138,138,6361762,BOWMORE ROAD JUNIOR & SENIOR PUBLIC SCHOOL,None,EP,Toronto District School Board,80 BOWMORE RD,English Public,6361762,80,Bowmore Rd,80 Bowmore Rd,M4L 3J2,former Toronto,Toronto,Bowmore Public School - Building Grounds,102001,6355883,80,None,,None,3044,"{""coordinates"": [[319758.39323707897, 4837362.087224765]], ""type"": ""MultiPoint""}"
139,139,1003702,BOYS LEADERSHIP ACADEMY ,None,EP,Toronto District School Board,45 GOLFDOWN DR,English Public,1003702,45,Golfdown Dr,45 Golfdown Dr,M9W 2H8,Etobicoke,Toronto,The Elms Junior Middle School,106007,907618,45,None,,None,1690,"{""coordinates"": [[300601.3847560456, 4842475.244744188]], ""type"": ""MultiPoint""}"
140,140,1035925,BRAEBURN JUNIOR SCHOOL  ,None,EP,Toronto District School Board,15 TANDRIDGE CRES,English Public,1035925,15,Tandridge Cres,15 Tandridge Cres,M9W 2N8,Etobicoke,Toronto,Braeburn Public School,102001,907479,15,None,,None,2579,"{""coordinates"": [[300863.6197237635, 4843119.721623609]], ""type"": ""MultiPoint""}"
141,141,7795750,BRAEMAR COLLEGE PRIVATE SECONDARY   ,None,PR,None,229 COLLEGE ST,Private,7795750,229,College St,229 College St,M5T 1R4,former Toronto,Toronto,None,104008,7795746,229,None,,None,9765,"{""coordinates"": [[313066.5653819314, 4835357.794734805]], ""type"": ""MultiPoint""}"
142,142,801469,BRANKSOME HALL GIRLS  ,None,PR,None,10 ELM AVE,Private,801469,10,Elm Ave,10 Elm Ave,M4W 1N4,former Toronto,Toronto,None,102005,1141270,10,None,,None,3384,"{""coordinates"": [[314491.2921711367, 4837241.145366376]], ""type"": ""MultiPoint""}"
143,143,565242,BREBEUF COLLEGE SCHOOL,None,ES,Toronto Catholic District School Board,211 STEELES AVE E,English Separate,565242,211,Steeles Ave E,211 Steeles Ave E,M2M 3Y6,North York,Toronto,Brebeuf College School,102004,14228166,211,None,,None,6792,"{""coordinates"": [[312635.7028160701, 4851144.160931662]], ""type"": ""MultiPoint""}"
144,144,11467213,BRIAN PUBLIC SCHOOL,None,EP,Toronto District School Board,95 BRIAN DR,English Public,11467213,95,Brian Dr,95 Brian Dr,M2J 3Y6,North York,Toronto,Brian Public School,102001,11467035,95,None,,None,5028,"{""coordinates"": [[318328.0367620651, 4849178.525151393]], ""type"": ""MultiPoint""}"
